U:0,U:1,U:2,grad(U):0,grad(U):1,grad(U):2,grad(U):3,grad(U):4,grad(U):5,grad(U):6,grad(U):7,grad(U):8,Points:0,Points:1,Points:2,Point ID
0.364487,-8.69224e-07,0,0,-0.000286986,0,0.555,-0.000359152,0,0,0,0,0.01522,0.001,0,761
0.364484,1.68158e-07,0,0,0.000306581,0,0.555,-0.000242289,0,0,0,0,0.00728,0.001,0,364
0.364484,1.74147e-07,0,0,0.000271992,0,0.555,-0.000224652,0,0,0,0,0.0073,0.001,0,365
0.364484,-1.2503e-07,0,0,0.000172606,0,0.555,-0.000376495,0,0,0,0,0.00994,0.001,0,497
0.364484,-1.21456e-07,0,0,0.000184119,0,0.555,-0.000366589,0,0,0,0,0.00996,0.001,0,498
0.364484,1.79037e-07,0,0,0.000240512,0,0.555,-0.000208703,0,0,0,0,0.00732,0.001,0,366
0.364484,1.83594e-07,0,0,0.000210003,0,0.555,-0.0001933,0,0,0,0,0.00734,0.001,0,367
0.364485,8.82184e-08,0,0,1.78687e-05,0,0.555,-0.000276873,0,0,0,0,0.0116,0.001,0,580
0.364485,8.86295e-08,0,0,2.11294e-05,0,0.555,-0.000283289,0,0,0,0,0.01162,0.001,0,581
0.364485,8.90772e-08,0,0,2.44103e-05,0,0.555,-0.000289657,0,0,0,0,0.01164,0.001,0,582
0.364485,8.95983e-08,0,0,2.77314e-05,0,0.555,-0.000295932,0,0,0,0,0.01166,0.001,0,583
0.364485,9.01936e-08,0,0,3.107e-05,0,0.555,-0.000302107,0,0,0,0,0.01168,0.001,0,584
0.364485,9.08261e-08,0,0,3.44171e-05,0,0.555,-0.000308232,0,0,0,0,0.0117,0.001,0,585
0.364485,9.15703e-08,0,0,3.77644e-05,0,0.555,-0.000314195,0,0,0,0,0.01172,0.001,0,586
0.364485,9.23517e-08,0,0,4.11062e-05,0,0.555,-0.000320098,0,0,0,0,0.01174,0.001,0,587
0.364485,9.32073e-08,0,0,4.44369e-05,0,0.555,-0.000325884,0,0,0,0,0.01176,0.001,0,588
0.364485,9.41366e-08,0,0,4.77502e-05,0,0.555,-0.000331547,0,0,0,0,0.01178,0.001,0,589
0.364485,9.51029e-08,0,0,5.1055e-05,0,0.555,-0.000337151,0,0,0,0,0.0118,0.001,0,590
0.364484,1.87485e-07,0,0,0.000181437,0,0.555,-0.000178985,0,0,0,0,0.00736,0.001,0,368
0.364484,1.90773e-07,0,0,0.000154688,0,0.555,-0.000165722,0,0,0,0,0.00738,0.001,0,369
0.364484,1.93758e-07,0,0,0.000128846,0,0.555,-0.000152985,0,0,0,0,0.0074,0.001,0,370
0.364484,1.95927e-07,0,0,0.000105534,0,0.555,-0.000141758,0,0,0,0,0.00742,0.001,0,371
0.364484,1.73751e-07,0,0,-0.0001454,0,0.555,-6.18525e-05,0,0,0,0,0.00784,0.001,0,392
0.364484,1.70796e-07,0,0,-0.000149387,0,0.555,-6.36413e-05,0,0,0,0,0.00786,0.001,0,393
0.364484,1.67762e-07,0,0,-0.000152888,0,0.555,-6.5799e-05,0,0,0,0,0.00788,0.001,0,394
0.364484,1.64687e-07,0,0,-0.000156146,0,0.555,-6.81412e-05,0,0,0,0,0.0079,0.001,0,395
0.364484,1.61516e-07,0,0,-0.000158749,0,0.555,-7.0983e-05,0,0,0,0,0.00792,0.001,0,396
0.364484,1.58319e-07,0,0,-0.000161158,0,0.555,-7.3977e-05,0,0,0,0,0.00794,0.001,0,397
0.364484,1.55071e-07,0,0,-0.000163179,0,0.555,-7.72755e-05,0,0,0,0,0.00796,0.001,0,398
0.364484,1.51784e-07,0,0,-0.000164856,0,0.555,-8.08545e-05,0,0,0,0,0.00798,0.001,0,399
0.364484,1.48478e-07,0,0,-0.000166361,0,0.555,-8.45736e-05,0,0,0,0,0.008,0.001,0,400
0.364484,1.4513e-07,0,0,-0.000167421,0,0.555,-8.86731e-05,0,0,0,0,0.00802,0.001,0,401
0.364484,1.41772e-07,0,0,-0.000168352,0,0.555,-9.28897e-05,0,0,0,0,0.00804,0.001,0,402
0.364484,1.38395e-07,0,0,-0.000169028,0,0.555,-9.73403e-05,0,0,0,0,0.00806,0.001,0,403
0.364484,1.35008e-07,0,0,-0.000169485,0,0.555,-0.000102007,0,0,0,0,0.00808,0.001,0,404
0.364484,1.31614e-07,0,0,-0.000169834,0,0.555,-0.000106781,0,0,0,0,0.0081,0.001,0,405
0.364484,1.28214e-07,0,0,-0.000169928,0,0.555,-0.000111859,0,0,0,0,0.00812,0.001,0,406
0.364484,1.24814e-07,0,0,-0.00016996,0,0.555,-0.000117032,0,0,0,0,0.00814,0.001,0,407
0.364484,1.21415e-07,0,0,-0.000169865,0,0.555,-0.000122394,0,0,0,0,0.00816,0.001,0,408
0.364484,1.18019e-07,0,0,-0.000169684,0,0.555,-0.000127931,0,0,0,0,0.00818,0.001,0,409
0.364484,1.14625e-07,0,0,-0.000169459,0,0.555,-0.000133556,0,0,0,0,0.0082,0.001,0,410
0.364484,1.11241e-07,0,0,-0.000169167,0,0.555,-0.000139438,0,0,0,0,0.00822,0.001,0,411
0.364484,1.0786e-07,0,0,-0.000168873,0,0.555,-0.000145401,0,0,0,0,0.00824,0.001,0,412
0.364484,1.04485e-07,0,0,-0.000168573,0,0.555,-0.000151528,0,0,0,0,0.00826,0.001,0,413
0.364484,1.01117e-07,0,0,-0.000168307,0,0.555,-0.000157812,0,0,0,0,0.00828,0.001,0,414
0.364484,9.77527e-08,0,0,-0.000168057,0,0.555,-0.000164175,0,0,0,0,0.0083,0.001,0,415
0.364484,9.43951e-08,0,0,-0.000167918,0,0.555,-0.000170769,0,0,0,0,0.00832,0.001,0,416
0.364484,9.10382e-08,0,0,-0.000167832,0,0.555,-0.000177435,0,0,0,0,0.00834,0.001,0,417
0.364484,8.76829e-08,0,0,-0.000167853,0,0.555,-0.000184247,0,0,0,0,0.00836,0.001,0,418
0.364485,8.9133e-08,0,0,-1.1711e-05,0,0.555,-0.000162602,0,0,0,0,0.01126,0.001,0,563
0.364485,8.8889e-08,0,0,-1.22246e-05,0,0.555,-0.000169149,0,0,0,0,0.01128,0.001,0,564
0.364485,8.86382e-08,0,0,-1.25164e-05,0,0.555,-0.000175745,0,0,0,0,0.0113,0.001,0,565
0.364485,8.83884e-08,0,0,-1.21892e-05,0,0.555,-0.000182452,0,0,0,0,0.01132,0.001,0,566
0.364485,8.81455e-08,0,0,-1.16735e-05,0,0.555,-0.000189185,0,0,0,0,0.01134,0.001,0,567
0.364485,8.79164e-08,0,0,-1.07804e-05,0,0.555,-0.000195967,0,0,0,0,0.01136,0.001,0,568
0.364485,8.77132e-08,0,0,-9.54869e-06,0,0.555,-0.000202779,0,0,0,0,0.01138,0.001,0,569
0.364485,8.75229e-08,0,0,-8.14762e-06,0,0.555,-0.000209605,0,0,0,0,0.0114,0.001,0,570
0.364485,8.73873e-08,0,0,-6.30043e-06,0,0.555,-0.000216447,0,0,0,0,0.01142,0.001,0,571
0.364485,8.72746e-08,0,0,-4.32559e-06,0,0.555,-0.000223284,0,0,0,0,0.01144,0.001,0,572
0.364485,8.72074e-08,0,0,-2.09564e-06,0,0.555,-0.000230111,0,0,0,0,0.01146,0.001,0,573
0.364485,8.71937e-08,0,0,3.48103e-07,0,0.555,-0.000236912,0,0,0,0,0.01148,0.001,0,574
0.364485,8.72068e-08,0,0,2.89875e-06,0,0.555,-0.000243701,0,0,0,0,0.0115,0.001,0,575
0.364485,8.73097e-08,0,0,5.70905e-06,0,0.555,-0.000250428,0,0,0,0,0.01152,0.001,0,576
0.364485,8.74451e-08,0,0,8.58639e-06,0,0.555,-0.000257126,0,0,0,0,0.01154,0.001,0,577
0.364485,8.76455e-08,0,0,1.15982e-05,0,0.555,-0.000263766,0,0,0,0,0.01156,0.001,0,578
0.364485,8.79147e-08,0,0,1.47088e-05,0,0.555,-0.000270337,0,0,0,0,0.01158,0.001,0,579
0.364484,1.97849e-07,0,0,8.30043e-05,0,0.555,-0.000131008,0,0,0,0,0.00744,0.001,0,372
0.364484,1.99281e-07,0,0,6.20387e-05,0,0.555,-0.000121214,0,0,0,0,0.00746,0.001,0,373
0.364484,2.00272e-07,0,0,4.25253e-05,0,0.555,-0.00011233,0,0,0,0,0.00748,0.001,0,374
0.364484,2.01042e-07,0,0,2.37375e-05,0,0.555,-0.000103901,0,0,0,0,0.0075,0.001,0,375
0.364484,2.01221e-07,0,0,6.96367e-06,0,0.555,-9.6762e-05,0,0,0,0,0.00752,0.001,0,376
0.364484,2.01225e-07,0,0,-9.19404e-06,0,0.555,-9.00271e-05,0,0,0,0,0.00754,0.001,0,377
0.364484,2.00877e-07,0,0,-2.41206e-05,0,0.555,-8.41006e-05,0,0,0,0,0.00756,0.001,0,378
0.364484,2.00217e-07,0,0,-3.79162e-05,0,0.555,-7.8933e-05,0,0,0,0,0.00758,0.001,0,379
0.364484,1.99401e-07,0,0,-5.11459e-05,0,0.555,-7.41451e-05,0,0,0,0,0.0076,0.001,0,380
0.364484,1.98171e-07,0,0,-6.28145e-05,0,0.555,-7.04168e-05,0,0,0,0,0.00762,0.001,0,381
0.364484,1.9682e-07,0,0,-7.40077e-05,0,0.555,-6.70185e-05,0,0,0,0,0.00764,0.001,0,382
0.364484,1.95226e-07,0,0,-8.42496e-05,0,0.555,-6.42803e-05,0,0,0,0,0.00766,0.001,0,383
0.364484,1.93419e-07,0,0,-9.36262e-05,0,0.555,-6.21555e-05,0,0,0,0,0.00768,0.001,0,384
0.364484,1.91507e-07,0,0,-0.00010257,0,0.555,-6.03375e-05,0,0,0,0,0.0077,0.001,0,385
0.364484,1.89317e-07,0,0,-0.000110323,0,0.555,-5.93633e-05,0,0,0,0,0.00772,0.001,0,386
0.364484,1.87047e-07,0,0,-0.000117715,0,0.555,-5.86493e-05,0,0,0,0,0.00774,0.001,0,387
0.364484,1.84617e-07,0,0,-0.000124381,0,0.555,-5.84558e-05,0,0,0,0,0.00776,0.001,0,388
0.364484,1.82051e-07,0,0,-0.000130394,0,0.555,-5.87452e-05,0,0,0,0,0.00778,0.001,0,389
0.364484,1.79416e-07,0,0,-0.00013608,0,0.555,-5.92763e-05,0,0,0,0,0.0078,0.001,0,390
0.364484,1.76608e-07,0,0,-0.000140875,0,0.555,-6.04642e-05,0,0,0,0,0.00782,0.001,0,391
0.364485,8.25339e-08,0,0,7.20165e-05,0,0.555,-7.50304e-05,0,0,0,0,0.0109,0.001,0,545
0.364485,8.38371e-08,0,0,6.40528e-05,0,0.555,-7.77186e-05,0,0,0,0,0.01092,0.001,0,546
0.364485,8.50548e-08,0,0,5.62738e-05,0,0.555,-8.05965e-05,0,0,0,0,0.01094,0.001,0,547
0.364485,8.61013e-08,0,0,4.88649e-05,0,0.555,-8.38536e-05,0,0,0,0,0.01096,0.001,0,548
0.364485,8.69897e-08,0,0,4.18678e-05,0,0.555,-8.7464e-05,0,0,0,0,0.01098,0.001,0,549
0.364485,8.7799e-08,0,0,3.50768e-05,0,0.555,-9.1251e-05,0,0,0,0,0.011,0.001,0,550
0.364485,8.83928e-08,0,0,2.89571e-05,0,0.555,-9.55252e-05,0,0,0,0,0.01102,0.001,0,551
0.364485,8.89224e-08,0,0,2.30754e-05,0,0.555,-9.99459e-05,0,0,0,0,0.01104,0.001,0,552
0.364485,8.93237e-08,0,0,1.76686e-05,0,0.555,-0.00010466,0,0,0,0,0.01106,0.001,0,553
0.364485,8.96131e-08,0,0,1.27555e-05,0,0.555,-0.00010964,0,0,0,0,0.01108,0.001,0,554
0.364485,8.98464e-08,0,0,8.08913e-06,0,0.555,-0.000114753,0,0,0,0,0.0111,0.001,0,555
0.364485,8.99366e-08,0,0,4.17979e-06,0,0.555,-0.00012022,0,0,0,0,0.01112,0.001,0,556
0.364485,8.99877e-08,0,0,5.24129e-07,0,0.555,-0.00012579,0,0,0,0,0.01114,0.001,0,557
0.364485,8.99604e-08,0,0,-2.62398e-06,0,0.555,-0.000131565,0,0,0,0,0.01116,0.001,0,558
0.364485,8.98715e-08,0,0,-5.27051e-06,0,0.555,-0.000137517,0,0,0,0,0.01118,0.001,0,559
0.364485,8.97519e-08,0,0,-7.66613e-06,0,0.555,-0.000143558,0,0,0,0,0.0112,0.001,0,560
0.364485,8.95649e-08,0,0,-9.32751e-06,0,0.555,-0.000149825,0,0,0,0,0.01122,0.001,0,561
0.364485,8.93634e-08,0,0,-1.07541e-05,0,0.555,-0.000156152,0,0,0,0,0.01124,0.001,0,562
0.364497,-2.7551e-07,0,0.0345,0.00031868,0,0.55275,-0.0320778,0,0,0,0,0.01952,0.001,0,976
0.364487,5.54712e-07,0,0.00450017,-0.00101201,0,0.55425,-0.000947245,0,0,0,0,0.01796,0.001,0,898
0.364484,-2.71781e-08,0,0.00449998,-0.000228141,0,0.55425,-0.000419583,0,0,0,0,0.00896,0.001,0,448
0.364484,-4.93027e-08,0,0,0.00116262,0,0.55425,-0.000655599,0,0,0,0,0.00696,0.001,0,348
0.364486,4.04298e-07,0,0,2.13568e-05,0,0.55425,-0.000443196,0,0,0,0,0.01346,0.001,0,673
0.364496,-2.87369e-07,0,0.0254998,0.000274708,0,0.55275,-0.028016,0,0,0,0,0.01948,0.001,0,974
0.364498,-2.61921e-07,0,0.0375,0.000363867,0,0.55125,-0.0367307,0,0,0,0,0.01956,0.001,0,978
0.364494,-3.01915e-07,0,0.0225,0.000210792,0,0.55275,-0.0228883,0,0,0,0,0.01942,0.001,0,971
0.364497,-2.68965e-07,0,0.0375,0.000341088,0,0.55125,-0.0343154,0,0,0,0,0.01954,0.001,0,977
0.364484,-3.26579e-07,0,0.00524999,0.00195984,0,0.5535,-0.000946252,0,0,0,0,0.00678,0.001,0,339
0.364485,1.3147e-07,0,0.00525002,0.000126245,0,0.5535,-0.000427943,0,0,0,0,0.01222,0.001,0,611
0.364487,-8.82459e-07,0,0.00524996,-0.000152732,0,0.5535,-0.000315573,0,0,0,0,0.01528,0.001,0,764
0.364487,6.33286e-07,0,0.0015,-0.000948526,0,0.5535,-0.000922689,0,0,0,0,0.01788,0.001,0,894
0.364487,8.39929e-07,0,0,-0.000607326,0,0.5535,-0.00080682,0,0,0,0,0.01762,0.001,0,881
0.364484,8.43251e-08,0,0,-0.00016801,0,0.5535,-0.0001912,0,0,0,0,0.00838,0.001,0,419
0.364487,-1.73617e-07,0,-0.00600008,0.00143015,0,0.55275,0.000305003,0,0,0,0,0.01618,0.001,0,809
0.364487,9.25105e-07,0,0.00599987,-0.000230784,0,0.55275,-0.000656037,0,0,0,0,0.01742,0.001,0,871
0.364486,3.90959e-07,0,0.00599998,0.000160293,0,0.55275,-0.000452264,0,0,0,0,0.01332,0.001,0,666
0.364485,-1.09405e-07,0,0.00599998,0.0002155,0,0.55275,-0.000335929,0,0,0,0,0.01002,0.001,0,501
0.364485,9.61788e-08,0,0,5.43335e-05,0,0.55275,-0.000342568,0,0,0,0,0.01182,0.001,0,591
0.364485,8.09565e-08,0,0,8.04604e-05,0,0.55275,-7.29518e-05,0,0,0,0,0.01088,0.001,0,544
0.364495,-2.92692e-07,0,0.0225,0.000253113,0,0.55125,-0.0261728,0,0,0,0,0.01946,0.001,0,973
0.364495,-2.97538e-07,0,0.0225,0.000231822,0,0.55125,-0.0244687,0,0,0,0,0.01944,0.001,0,972
0.36456,1.37761e-05,0,-0.0862499,-0.0481351,0,0.53625,0.0865987,0,0,0,0,0.0048,0.001,0,240
0.364487,5.7483e-07,0,0.00675004,-0.000998127,0,0.552,-0.000941249,0,0,0,0,0.01794,0.001,0,897
0.364484,-2.26317e-08,0,0.00675002,-0.000226149,0,0.552,-0.000412194,0,0,0,0,0.00894,0.001,0,447
0.364484,-7.32779e-08,0,0,0.00123905,0,0.552,-0.000688325,0,0,0,0,0.00694,0.001,0,347
0.364486,4.03634e-07,0,0,4.3882e-05,0,0.552,-0.000444272,0,0,0,0,0.01344,0.001,0,672
0.364484,-2.87762e-07,0,0.00749995,0.00185822,0,0.55125,-0.000916737,0,0,0,0,0.0068,0.001,0,340
0.364485,1.28962e-07,0,0.0075,0.00012177,0,0.55125,-0.000424688,0,0,0,0,0.0122,0.001,0,610
0.364487,-8.85369e-07,0,0.0075,-0.000107014,0,0.55125,-0.000300416,0,0,0,0,0.0153,0.001,0,765
0.364487,5.94616e-07,0,0.00600008,-0.000982795,0,0.55125,-0.000935178,0,0,0,0,0.01792,0.001,0,896
0.364487,6.14237e-07,0,0.00375,-0.000966735,0,0.55125,-0.00092907,0,0,0,0,0.0179,0.001,0,895
0.364487,8.51977e-07,0,0,-0.000573735,0,0.55125,-0.000794554,0,0,0,0,0.0176,0.001,0,880
0.364484,8.09659e-08,0,0,-0.000168235,0,0.55125,-0.000198224,0,0,0,0,0.0084,0.001,0,420
0.364487,-2.02155e-07,0,-0.00675004,0.00142022,0,0.5505,0.000301127,0,0,0,0,0.01616,0.001,0,808
0.364487,9.20166e-07,0,0.00675021,-0.000271717,0,0.5505,-0.000673737,0,0,0,0,0.01744,0.001,0,872
0.364486,3.94042e-07,0,0.00675002,0.000143333,0,0.5505,-0.000450776,0,0,0,0,0.01334,0.001,0,667
0.364485,-1.05017e-07,0,0.00675002,0.000224904,0,0.5505,-0.000325485,0,0,0,0,0.01004,0.001,0,502
0.364485,9.72911e-08,0,0,5.76048e-05,0,0.5505,-0.00034792,0,0,0,0,0.01184,0.001,0,592
0.364485,7.92829e-08,0,0,8.90363e-05,0,0.5505,-7.10882e-05,0,0,0,0,0.01086,0.001,0,543
0.364484,-1.81342e-08,0,0.00599998,-0.000223913,0,0.54975,-0.000404644,0,0,0,0,0.00892,0.001,0,446
0.364484,-9.90064e-08,0,0,0.00131882,0,0.54975,-0.000721356,0,0,0,0,0.00692,0.001,0,346
0.364486,4.02485e-07,0,0,6.54662e-05,0,0.54975,-0.000445437,0,0,0,0,0.01342,0.001,0,671
0.364484,-2.5225e-07,0,0.00525004,0.00176156,0,0.549,-0.000885264,0,0,0,0,0.00682,0.001,0,341
0.364485,1.266e-07,0,0.00524996,0.000117522,0,0.549,-0.000421281,0,0,0,0,0.01218,0.001,0,609
0.364487,-8.8674e-07,0,0.00525006,-6.0557e-05,0,0.549,-0.000284707,0,0,0,0,0.01532,0.001,0,766
0.364487,8.62878e-07,0,0,-0.000538568,0,0.549,-0.000781314,0,0,0,0,0.01758,0.001,0,879
0.364484,7.75957e-08,0,0,-0.000168704,0,0.549,-0.000205451,0,0,0,0,0.00842,0.001,0,421
0.364487,-2.30465e-07,0,-0.00449996,0.00140867,0,0.54825,0.000296398,0,0,0,0,0.01614,0.001,0,807
0.364487,9.14319e-07,0,0.0045,-0.000312016,0,0.54825,-0.000690834,0,0,0,0,0.01746,0.001,0,873
0.364486,3.96741e-07,0,0.00450008,0.000125288,0,0.54825,-0.000449345,0,0,0,0,0.01336,0.001,0,668
0.364485,-1.00422e-07,0,0.00449998,0.000233628,0,0.54825,-0.000314943,0,0,0,0,0.01006,0.001,0,503
0.364485,9.8476e-08,0,0,6.08618e-05,0,0.54825,-0.000353141,0,0,0,0,0.01186,0.001,0,593
0.364485,7.74166e-08,0,0,9.78762e-05,0,0.54825,-6.96542e-05,0,0,0,0,0.01084,0.001,0,542
0.364484,-1.36612e-08,0,0.00375,-0.000221554,0,0.5475,-0.000397013,0,0,0,0,0.0089,0.001,0,445
0.364484,-2.17785e-07,0,0.00300002,0.00166658,0,0.5475,-0.000853397,0,0,0,0,0.00684,0.001,0,342
0.364485,1.24283e-07,0,0.00299994,0.000113344,0,0.5475,-0.000417821,0,0,0,0,0.01216,0.001,0,608
0.364487,-8.87592e-07,0,0.00300004,-1.39186e-05,0,0.5475,-0.000268835,0,0,0,0,0.01534,0.001,0,767
0.364487,-2.5849e-07,0,-0.00225,0.0013955,0,0.5475,0.000290842,0,0,0,0,0.01612,0.001,0,806
0.364487,9.0759e-07,0,0.00225008,-0.000351581,0,0.5475,-0.000707305,0,0,0,0,0.01748,0.001,0,874
0.364486,3.99022e-07,0,0.00225004,0.000106196,0,0.5475,-0.00044798,0,0,0,0,0.01338,0.001,0,669
0.364485,-9.56462e-08,0,0.00225004,0.000241622,0,0.5475,-0.000304351,0,0,0,0,0.01008,0.001,0,504
0.364484,-1.85412e-07,0,0.000750031,0.00157498,0,0.5475,-0.000820743,0,0,0,0,0.00686,0.001,0,343
0.364484,-9.27205e-09,0,0.00149996,-0.00021891,0,0.5475,-0.000389179,0,0,0,0,0.00888,0.001,0,444
0.364484,-1.55017e-07,0,0,0.00148677,0,0.5475,-0.000787731,0,0,0,0,0.00688,0.001,0,344
0.364484,-1.25612e-07,0,0,0.00140027,0,0.5475,-0.000754541,0,0,0,0,0.0069,0.001,0,345
0.364487,-2.86376e-07,0,0,0.00138153,0,0.5475,0.000284872,0,0,0,0,0.0161,0.001,0,805
0.364487,-3.13752e-07,0,0,0.00136515,0,0.5475,0.00027771,0,0,0,0,0.01608,0.001,0,804
0.364487,-3.40933e-07,0,0,0.00134797,0,0.5475,0.00027017,0,0,0,0,0.01606,0.001,0,803
0.364487,-3.67725e-07,0,0,0.0013292,0,0.5475,0.000261872,0,0,0,0,0.01604,0.001,0,802
0.364487,-3.94073e-07,0,0,0.00130885,0,0.5475,0.00025285,0,0,0,0,0.01602,0.001,0,801
0.364487,-4.20201e-07,0,0,0.00128771,0,0.5475,0.000243464,0,0,0,0,0.016,0.001,0,800
0.364487,-4.45582e-07,0,0,0.00126424,0,0.5475,0.000233054,0,0,0,0,0.01598,0.001,0,799
0.364487,-4.70689e-07,0,0,0.00123999,0,0.5475,0.000222321,0,0,0,0,0.01596,0.001,0,798
0.364487,-4.95251e-07,0,0,0.00121422,0,0.5475,0.000210943,0,0,0,0,0.01594,0.001,0,797
0.364487,-5.19214e-07,0,0,0.00118695,0,0.5475,0.00019896,0,0,0,0,0.01592,0.001,0,796
0.364487,-5.4288e-07,0,0,0.00115893,0,0.5475,0.000186674,0,0,0,0,0.0159,0.001,0,795
0.364487,-5.65572e-07,0,0,0.00112873,0,0.5475,0.000173548,0,0,0,0,0.01588,0.001,0,794
0.364485,1.22058e-07,0,0.000749958,0.000109308,0,0.5475,-0.000414255,0,0,0,0,0.01214,0.001,0,607
0.364487,-5.87919e-07,0,0,0.00109782,0,0.5475,0.000160164,0,0,0,0,0.01586,0.001,0,793
0.364487,-6.09568e-07,0,0,0.0010655,0,0.5475,0.000146266,0,0,0,0,0.01584,0.001,0,792
0.364487,-6.30476e-07,0,0,0.00103183,0,0.5475,0.000131902,0,0,0,0,0.01582,0.001,0,791
0.364487,-6.51016e-07,0,0,0.000997484,0,0.5475,0.000117304,0,0,0,0,0.0158,0.001,0,790
0.364487,-6.70376e-07,0,0,0.000961206,0,0.5475,0.000102067,0,0,0,0,0.01578,0.001,0,789
0.364487,-6.89325e-07,0,0,0.000924317,0,0.5475,8.66426e-05,0,0,0,0,0.01576,0.001,0,788
0.364487,8.7338e-07,0,0,-0.000502917,0,0.5475,-0.00076775,0,0,0,0,0.01756,0.001,0,878
0.364487,-7.07444e-07,0,0,0.00088622,0,0.5475,7.08485e-05,0,0,0,0,0.01574,0.001,0,787
0.364487,8.83084e-07,0,0,-0.000466289,0,0.5475,-0.000753535,0,0,0,0,0.01754,0.001,0,877
0.364484,-4.91369e-09,0,0,-0.0002162,0,0.5475,-0.000381291,0,0,0,0,0.00886,0.001,0,443
0.364487,-7.24697e-07,0,0,0.000846992,0,0.5475,5.47364e-05,0,0,0,0,0.01572,0.001,0,786
0.364487,8.91959e-07,0,0,-0.000428759,0,0.5475,-0.000738663,0,0,0,0,0.01752,0.001,0,876
0.364484,2.39133e-08,0,0,-0.000195603,0,0.5475,-0.000324126,0,0,0,0,0.00872,0.001,0,436
0.364484,1.99792e-08,0,0,-0.000198506,0,0.5475,-0.000332398,0,0,0,0,0.00874,0.001,0,437
0.364484,1.598e-08,0,0,-0.000201477,0,0.5475,-0.000340659,0,0,0,0,0.00876,0.001,0,438
0.364484,1.19139e-08,0,0,-0.000204469,0,0.5475,-0.000348885,0,0,0,0,0.00878,0.001,0,439
0.364484,7.81445e-09,0,0,-0.000207472,0,0.5475,-0.000357094,0,0,0,0,0.0088,0.001,0,440
0.364484,3.61492e-09,0,0,-0.000210434,0,0.5475,-0.000365216,0,0,0,0,0.00882,0.001,0,441
0.364484,-6.1705e-10,0,0,-0.000213356,0,0.5475,-0.000373296,0,0,0,0,0.00884,0.001,0,442
0.364485,1.02427e-07,0,0,7.06097e-05,0,0.5475,-0.000368096,0,0,0,0,0.01192,0.001,0,596
0.364485,1.03865e-07,0,0,7.3872e-05,0,0.5475,-0.000372866,0,0,0,0,0.01194,0.001,0,597
0.364485,1.05375e-07,0,0,7.71548e-05,0,0.5475,-0.000377505,0,0,0,0,0.01196,0.001,0,598
0.364485,1.06958e-07,0,0,8.04768e-05,0,0.5475,-0.000382014,0,0,0,0,0.01198,0.001,0,599
0.364485,1.08578e-07,0,0,8.38185e-05,0,0.5475,-0.000386458,0,0,0,0,0.012,0.001,0,600
0.364485,1.10311e-07,0,0,8.72416e-05,0,0.5475,-0.000390716,0,0,0,0,0.01202,0.001,0,601
0.364485,1.12082e-07,0,0,9.07027e-05,0,0.5475,-0.000394914,0,0,0,0,0.01204,0.001,0,602
0.364485,1.1393e-07,0,0,9.42397e-05,0,0.5475,-0.000398992,0,0,0,0,0.01206,0.001,0,603
0.364485,1.15859e-07,0,0,9.78727e-05,0,0.5475,-0.000402951,0,0,0,0,0.01208,0.001,0,604
0.364485,1.17827e-07,0,0,0.000101554,0,0.5475,-0.000406851,0,0,0,0,0.0121,0.001,0,605
0.364485,1.19921e-07,0,0,0.000105399,0,0.5475,-0.00041058,0,0,0,0,0.01212,0.001,0,606
0.364487,9.00417e-07,0,0,-0.000390784,0,0.5475,-0.000723465,0,0,0,0,0.0175,0.001,0,875
0.364484,5.7062e-08,0,0,-0.000174801,0,0.5475,-0.000250876,0,0,0,0,0.00854,0.001,0,427
0.364484,5.35518e-08,0,0,-0.000176465,0,0.5475,-0.000258786,0,0,0,0,0.00856,0.001,0,428
0.364484,5.00014e-08,0,0,-0.00017833,0,0.5475,-0.000266781,0,0,0,0,0.00858,0.001,0,429
0.364484,4.64309e-08,0,0,-0.000180296,0,0.5475,-0.000274817,0,0,0,0,0.0086,0.001,0,430
0.364484,4.27897e-08,0,0,-0.000182545,0,0.5475,-0.000282957,0,0,0,0,0.00862,0.001,0,431
0.364484,3.9122e-08,0,0,-0.000184878,0,0.5475,-0.000291122,0,0,0,0,0.00864,0.001,0,432
0.364484,3.54012e-08,0,0,-0.00018738,0,0.5475,-0.000299338,0,0,0,0,0.00866,0.001,0,433
0.364484,3.16224e-08,0,0,-0.000190021,0,0.5475,-0.000307585,0,0,0,0,0.00868,0.001,0,434
0.364484,2.78146e-08,0,0,-0.000192733,0,0.5475,-0.000315847,0,0,0,0,0.0087,0.001,0,435
0.364485,9.97329e-08,0,0,6.41116e-05,0,0.5475,-0.000358234,0,0,0,0,0.01188,0.001,0,594
0.364485,1.01026e-07,0,0,6.73577e-05,0,0.5475,-0.000363261,0,0,0,0,0.0119,0.001,0,595
0.364487,-8.87404e-07,0,0.000750063,3.30789e-05,0,0.5475,-0.000252637,0,0,0,0,0.01536,0.001,0,768
0.364487,-7.41518e-07,0,0,0.000807195,0,0.5475,3.84637e-05,0,0,0,0,0.0157,0.001,0,785
0.364484,7.42187e-08,0,0,-0.000169264,0,0.5475,-0.000212741,0,0,0,0,0.00844,0.001,0,422
0.364484,7.08283e-08,0,0,-0.000170009,0,0.5475,-0.000220161,0,0,0,0,0.00846,0.001,0,423
0.364484,6.74184e-08,0,0,-0.000170952,0,0.5475,-0.0002277,0,0,0,0,0.00848,0.001,0,424
